country_id;country_name;year;gva_nom_nc;lctot_nom_nc;gva_ph_real_nc;gva_ph_nom_nc;lc_ph_nom_nc;ulc_index;ulc_nom_nc
CAN;Canada;1988;581959;;;;15,44255416;;
CAN;Canada;1989;620489;;;;16,31325087;;
CAN;Canada;1990;645643;;;;17,17698791;;
CAN;Canada;1991;650460;;;;18,27308433;;
CAN;Canada;1992;665067;;;;18,96385221;;
CAN;Canada;1993;691657;;;;19,27059326;;
CAN;Canada;1994;734659;;;;19,3481799;;
CAN;Canada;1995;771273;;;;19,62611086;;
CAN;Canada;1996;798481;;;;19,88094146;;
CAN;Canada;1997;840501;519060,8157;50,89626633;33,23883313;20,52701405;103,7889405;0,617561211
CAN;Canada;1998;870793;549049,7205;51,79475424;33,77036341;21,29278553;105,9663105;0,63051692
CAN;Canada;1999;933726;575950,3426;53,13879295;35,31647648;21,78426726;103,6660753;0,616830144
CAN;Canada;2000;1027448;621691,0389;54,9036883;38,13005214;23,07183597;101,6917742;0,605082728
CAN;Canada;2001;1065641;642719,1951;55,70643446;39,4763407;23,80933346;101,3634578;0,603129192
CAN;Canada;2002;1105076;665444,0374;56,71562067;40,37853534;24,31475806;101,2023178;0,602170382
CAN;Canada;2003;1165458;692207,0862;56,90524785;41,92031982;24,89797353;99,81837183;0,593935677
CAN;Canada;2004;1241734;729985,749;57,49129258;43,6872062;25,68266468;98,79998465;0,587876106
CAN;Canada;2005;1323877;769331,1301;58,71283608;46,13001832;26,80706676;97,66450133;0,581119794
CAN;Canada;2006;1395911;816511,2106;59,55248242;47,98833053;28,06984819;98,30497349;0,584930709
CAN;Canada;2007;1473053;867263,0695;59,53671553;49,63690211;29,22383111;98,94720897;0,588752115
CAN;Canada;2008;1555048;904361,6663;59,45386915;51,76386327;30,10405701;97,73934278;0,581565113
CAN;Canada;2009;1469122;897319,7475;59,54245743;50,54333008;30,87117897;102,6503492;0,610786407
CAN;Canada;2010;1559055;922018,4732;60,02023861;52,33772521;30,95230732;99,3915021;0,591395732
CAN;Canada;2011;1662363;968633,1051;61,17627614;55,04424846;32,07342879;97,92746492;0,582684471
CAN;Canada;2012;1710425;1010638,47;61,22751668;55,60801423;32,85709599;99,30311182;0,590869795
CAN;Canada;2013;1781916;1051808,816;62,2021276;57,39557523;33,87879789;99,20205008;0,590268462
CAN;Canada;2014;1867754;1088482,006;63,97824602;60,14376382;35,05033569;97,94282963;0,582775893
CAN;Canada;2015;1856816;1119193,864;63,89612582;59,22698982;35,69900495;101,2995506;0,602748934
CAN;Canada;2016;1886105;1116677,772;64,26470426;59,87018353;35,44643758;99,50228934;0,592054934
CAN;Canada;2017;1991536;1160602,32;65,21951257;62,22171789;36,26079074;97,94140756;0,582767432
CAN;Canada;2018;2083380;1220996,238;65,48248489;63,5268091;37,2308436;98,4956166;0,586065067
CAN;Canada;2019;2161925;1271415,908;65,755367;64,89207401;38,162663;98,83666561;0,588094364
CAN;Canada;2020;2083991;1240008,811;70,95409427;70,95409427;42,21884934;100;0,595016394
CAN;Canada;2021;2366372;1359409,908;68,10139986;72,97647403;41,92280076;96,5469328;0,574470078
CAN;Canada;2022;2674953;1484029,183;67,97277258;78,62168792;43,61829136;93,23894563;0,554787012
CAN;Canada;2023;2766632;1577347,684;67,04196085;78,63326473;44,8314044;95,81800067;0,570132813
DEU;Germany;1970;366715,406;;;;;;
DEU;Germany;1971;406363,054;;;;;;
DEU;Germany;1972;444085,184;;;;;;
DEU;Germany;1973;496862,385;;;;;;
DEU;Germany;1974;540698,878;;;;;;
DEU;Germany;1975;565663,046;;;;;;
DEU;Germany;1976;613294,273;;;;;;
DEU;Germany;1977;654349,463;;;;;;
DEU;Germany;1978;695652,38;;;;;;
DEU;Germany;1979;753755,721;;;;;;
DEU;Germany;1980;806048,728;;;;;;
DEU;Germany;1981;844266,313;;;;;;
DEU;Germany;1982;880592,161;;;;;;
DEU;Germany;1983;918674,622;;;;;;
DEU;Germany;1984;963749,752;;;;;;
DEU;Germany;1985;1010131,082;;;;;;
DEU;Germany;1986;1067097,128;;;;;;
DEU;Germany;1987;1094234,541;;;;;;
DEU;Germany;1988;1156346,562;;;;;;
DEU;Germany;1989;1231790,822;;;;;;
DEU;Germany;1990;1338088,407;;;;;;
DEU;Germany;1991;1446372;998465,0341;35,86798497;23,95085158;16,53384319;99,52496751;0,690323813
DEU;Germany;1992;1552925;1086369,063;36,81489808;25,86843687;18,09660448;100,857012;0,699563123
DEU;Germany;1993;1592408;1121625,327;37,4805982;27,3316741;19,25128353;101,5482974;0,704358008
DEU;Germany;1994;1657667;1157764,828;38,4158149;28,52193212;19,92058106;100,6936885;0,698430281
DEU;Germany;1995;1719432;1204766,743;39,07606022;29,55956484;20,71171216;101,0176254;0,700677167
DEU;Germany;1996;1743857;1219362,42;39,72745542;30,23182587;21,13909132;100,8094226;0,699233034
DEU;Germany;1997;1779970;1229536,576;40,81401788;31,06311968;21,45723906;99,58821757;0,690762527
DEU;Germany;1998;1828375;1256355,739;41,32685496;31,59677171;21,71151184;99,0664369;0,687143359
DEU;Germany;1999;1868803;1292471,315;41,80127964;32,05123566;22,16675738;99,7095096;0,691603831
DEU;Germany;2000;1915279;1342337,511;42,92229921;32,71396178;22,92782306;101,0436136;0,700857426
DEU;Germany;2001;1977509;1362197,167;44,10232911;34,03782914;23,44678807;99,31176349;0,68884499
DEU;Germany;2002;2003527;1372429,909;44,61747434;34,86738599;23,88440154;98,75842703;0,685006945
DEU;Germany;2003;2015904;1383548,953;45,02249739;35,59493786;24,42940685;98,94728291;0,686316884
DEU;Germany;2004;2069017;1393702,048;45,60317875;36,42817704;24,53823479;97,11472144;0,673605895
DEU;Germany;2005;2095171;1395816,4;46,40930451;37,21115908;24,79031358;96,04793059;0,666206434
